original_row_index,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
7831,2021-04-24,56.173,23.032,2.73,6.55,-0.32,73.24,0.35
7831,2021-05-02,55.83,22.899,5.18,9.59,0.79,71.06,15.81
7831,2021-05-08,55.34,21.48,4.79,7.07,2.81,87.43,1.38
7832,2021-05-06,56.089,22.489,5.05,6.58,3.06,88.93,4.5
7832,2021-04-30,54.269,23.87,9.46,14.07,2.59,84.2,1.13
7832,2021-05-12,56.257,22.293,16.59,23.91,9.71,72.87,0.0
7832,2021-05-03,55.423,25.791,3.91,5.88,2.06,93.55,17.61
7832,2021-05-08,54.082,24.443,4.83,8.74,1.27,80.32,0.5
7833,2021-04-09,55.962,21.914,3.49,5.28,0.94,84.84,1.36
7833,2021-04-21,55.032,25.545,8.43,13.37,3.92,80.6,0.9
7833,2021-05-03,55.895,22.572,3.04,6.52,-0.06,84.35,12.69
7833,2021-05-15,54.931,23.77,13.59,19.05,7.86,81.38,0.33
7833,2021-05-12,55.744,21.59,16.25,23.22,9.86,75.54,0.0
7834,2021-05-14,55.783,24.624,11.83,16.18,8.65,89.99,3.48
7834,2021-05-04,54.758,24.984,5.24,10.67,-0.76,80.34,1.43
7834,2021-04-30,55.83,22.899,5.37,8.8,0.1,85.55,9.84
7834,2021-05-08,54.99,25.152,4.73,8.67,1.14,80.37,0.7
7834,2021-04-25,54.838,22.837,2.1,4.84,-0.5,80.69,0.94
7835,2021-05-13,55.708,23.329,12.13,17.2,7.15,81.83,0.85
7835,2021-04-13,55.961,22.171,3.09,5.92,-0.46,86.18,0.55
7835,2021-04-14,54.758,24.984,3.22,6.02,0.62,89.5,3.54
7835,2021-05-20,55.754,22.878,11.08,15.78,5.77,76.71,0.22
7835,2021-05-02,55.424,22.147,4.94,8.82,1.34,77.53,19.23
7836,2021-05-08,55.423,25.791,4.34,8.25,-0.36,78.98,0.48
7836,2021-05-05,55.937,22.677,8.54,12.0,4.87,82.68,2.16
7836,2021-05-02,55.094,22.45,4.81,9.08,1.1,81.85,29.63
7836,2021-04-25,56.32,23.547,2.22,4.92,0.08,82.3,2.12
7836,2021-04-18,55.919,23.373,11.2,18.2,6.28,78.22,0.08
7837,2021-05-06,55.07,24.041,6.63,9.34,3.72,83.34,3.6
7837,2021-04-27,55.774,21.359,3.54,6.41,0.33,86.34,1.21
7837,2021-05-12,55.317,22.294,15.87,23.27,9.21,75.98,0.0
7837,2021-05-13,54.863,23.544,11.77,16.11,8.21,84.91,2.29
7837,2021-05-07,55.448,25.946,6.05,10.79,1.72,82.87,5.94
7838,2021-04-17,54.851,23.156,9.47,14.8,6.11,90.46,1.5
7838,2021-05-27,54.89,23.191,11.62,14.9,8.39,88.19,10.15
7838,2021-05-19,55.867,21.527,11.05,14.92,7.65,82.04,0.06
7838,2021-04-23,56.281,22.394,2.38,4.43,0.44,84.95,2.91
7838,2021-05-03,55.774,21.359,4.51,7.26,1.73,81.49,4.7
7839,2021-05-24,55.32,21.653,12.4,16.63,5.61,75.49,0.09
7839,2021-04-30,55.271,21.409,6.78,9.71,2.52,83.94,1.24
7839,2021-05-02,55.346,22.303,4.84,8.73,1.3,77.99,23.92
7839,2021-05-08,55.972,22.118,4.53,8.17,1.47,80.94,0.72
7839,2021-05-13,56.173,23.032,12.79,18.06,7.4,77.69,0.26
7840,2021-04-29,55.84,24.51,6.91,12.66,-0.47,80.0,0.63
7840,2021-05-13,55.081,23.792,11.77,16.11,8.21,84.91,2.29
7840,2021-05-09,56.165,23.311,6.41,11.01,-0.82,76.18,0.21
7840,2021-05-11,56.202,22.963,15.86,22.91,9.06,72.69,0.0
7840,2021-05-11,54.941,23.101,16.1,22.93,10.25,71.72,0.0
7841,2021-05-16,55.483,22.423,13.74,18.55,7.24,82.96,8.56
7841,2021-05-23,54.172,24.108,11.59,14.35,8.82,86.45,4.88
7841,2021-04-20,55.432,25.678,8.47,13.16,4.31,87.07,3.53
7841,2021-04-30,55.384,25.731,8.1,13.52,1.58,88.4,5.15
7841,2021-04-27,55.273,23.628,3.32,7.78,-0.79,87.4,1.38
7842,2021-04-27,55.474,22.478,3.11,7.43,-0.37,88.34,1.55
7842,2021-04-22,55.972,25.213,5.24,9.41,1.95,80.4,2.3
7842,2021-04-18,56.245,22.078,11.25,17.8,6.24,80.39,0.07
7842,2021-04-26,55.0,24.876,2.02,6.64,-1.24,83.0,1.55
7842,2021-04-29,54.023,24.195,8.21,14.71,0.05,79.88,1.41
7843,2021-05-11,55.91,22.557,16.09,22.7,9.72,72.72,0.0
7843,2021-05-04,55.148,21.431,7.54,10.48,3.11,86.13,3.18
7843,2021-04-24,55.694,22.113,3.16,7.32,0.11,75.81,0.39
7843,2021-03-31,55.005,24.829,6.82,12.87,3.28,89.31,0.3
7843,2021-05-09,55.393,22.32,7.64,12.12,1.55,78.2,0.22
7844,2021-05-22,55.432,25.678,12.42,15.89,8.16,87.44,20.72
7844,2021-04-16,56.098,24.839,7.87,12.57,3.89,88.01,2.84
7844,2021-05-05,54.971,23.359,10.26,14.41,6.37,78.84,1.28
7844,2021-04-27,54.704,25.33,2.41,7.66,-1.56,86.45,1.36
7844,2021-04-15,55.486,25.973,4.51,6.84,2.79,91.84,3.8
7845,2021-04-28,55.0,24.876,5.23,11.16,1.01,76.09,0.24
7845,2021-04-21,54.735,22.934,9.24,15.4,4.29,74.5,0.05
7845,2021-05-03,55.401,25.712,3.91,5.88,2.06,93.55,17.61
7845,2021-05-16,55.123,24.029,14.67,19.61,8.97,82.24,3.42
7845,2021-04-29,54.544,25.503,7.18,13.11,-0.48,80.43,1.7
7846,2021-04-28,54.578,22.92,4.75,11.22,-2.15,76.94,0.07
7846,2021-04-26,55.972,25.213,2.32,6.19,-0.8,82.96,0.84
7846,2021-05-27,54.996,25.347,12.0,16.32,7.94,83.61,1.41
7846,2021-04-29,55.005,24.829,7.02,12.91,0.53,79.81,1.63
7846,2021-04-30,54.704,25.33,10.07,14.49,2.87,84.33,1.7
7847,2021-04-28,55.486,25.973,5.02,9.8,0.53,73.3,0.25
7847,2021-05-08,55.972,22.118,4.53,8.17,1.47,80.94,0.72
7847,2021-05-11,54.978,24.135,15.28,22.29,8.84,71.4,0.0
7847,2021-04-28,54.06,23.782,5.23,11.23,-0.8,77.15,0.22
7847,2021-04-20,55.148,21.431,10.15,15.15,6.29,77.27,0.05
7848,2021-04-29,55.251,21.385,7.6,11.53,2.6,82.6,7.6
7848,2021-04-21,54.929,23.996,9.69,15.57,4.72,74.03,0.21
7848,2021-05-12,55.486,25.973,14.08,20.04,7.87,78.57,0.05
7848,2021-05-15,54.931,23.77,13.59,19.05,7.86,81.38,0.33
7848,2021-04-14,55.14,23.578,3.78,7.72,0.07,84.09,2.58
7849,2021-05-06,55.32,21.653,5.68,7.91,2.73,87.63,6.05
7849,2021-04-21,54.083,23.786,9.86,16.0,4.65,72.65,0.22
7849,2021-05-10,55.91,22.557,14.22,21.31,6.14,74.66,0.0
7849,2021-05-10,54.284,24.612,13.34,20.7,4.75,71.09,0.0
7849,2021-05-13,55.273,23.628,12.03,16.56,7.52,81.94,1.14
7850,2021-05-25,55.757,24.929,12.3,15.62,7.82,88.26,9.13
7850,2021-04-23,54.758,24.984,2.63,5.75,0.53,86.36,2.24
7850,2021-05-03,55.708,23.329,2.48,5.75,-0.29,88.12,15.42
7850,2021-05-11,54.588,23.439,15.25,22.26,8.55,72.13,0.0
7850,2021-04-28,55.262,23.607,4.86,10.8,-1.7,72.47,0.03
7851,2021-05-24,54.172,24.108,12.9,17.82,7.31,75.19,0.43
7851,2021-05-08,55.081,23.792,4.68,8.44,0.66,82.11,0.86
7851,2021-05-16,54.194,23.821,14.65,18.67,8.54,82.87,6.82
7851,2021-05-24,55.393,22.32,12.1,16.72,5.26,74.9,0.1
7851,2021-05-05,55.918,25.334,8.99,13.61,4.74,85.45,5.05
7852,2021-04-19,54.717,25.681,8.79,14.52,4.14,81.71,0.12
7852,2021-05-15,56.101,24.297,13.91,19.5,7.84,79.64,0.17
7852,2021-05-18,54.588,23.439,13.18,16.39,9.27,82.66,2.27
7852,2021-05-20,55.364,25.18,10.16,14.1,6.65,86.81,0.57
7852,2021-04-28,54.851,23.156,5.44,11.61,-0.66,74.62,0.05
7853,2021-04-20,54.797,23.525,9.84,14.41,4.28,79.11,0.99
7853,2021-05-03,56.178,24.294,2.15,3.94,0.67,92.61,29.74
7853,2021-05-19,55.808,22.383,11.6,16.5,7.22,78.85,0.58
7853,2021-05-13,55.27,24.106,11.9,16.01,7.82,81.82,2.1
7853,2021-05-03,54.137,23.851,3.87,7.4,1.06,86.76,7.1
7854,2021-04-28,54.137,23.851,5.23,11.23,-0.8,77.15,0.22
7854,2021-05-01,55.958,21.462,5.31,10.05,0.3,67.26,0.0
7854,2021-04-22,55.91,22.557,3.9,7.24,1.09,84.4,2.69
7854,2021-06-06,55.094,22.45,17.38,22.87,11.27,73.94,0.01
7854,2021-05-05,55.885,21.682,8.46,11.69,5.3,82.38,2.43
7855,2021-05-13,55.807,23.235,12.79,18.06,7.4,77.69,0.26
7855,2021-05-17,56.134,21.787,14.02,17.87,9.51,77.77,2.82
7855,2021-05-13,54.577,23.433,12.02,16.55,8.2,82.44,2.59
7855,2021-05-08,55.958,21.462,5.1,8.02,2.65,81.85,0.52
7855,2021-05-29,55.751,24.673,11.45,14.87,8.93,82.12,0.59
7856,2021-05-13,55.931,24.995,12.41,16.53,8.23,79.56,0.6
7856,2021-05-10,55.972,25.213,13.1,20.2,5.15,72.57,0.0
7856,2021-05-24,55.383,25.832,11.62,16.85,5.93,72.81,0.03
7856,2021-05-16,54.773,22.951,14.41,19.28,8.31,82.9,5.41
7856,2021-05-24,54.992,23.156,12.31,17.22,5.08,74.24,0.19
7857,2021-05-24,55.276,23.586,11.52,17.03,4.58,75.18,0.04
7857,2021-05-05,55.931,24.995,9.08,13.31,5.13,85.2,4.04
7857,2021-05-20,54.557,25.157,11.17,15.26,6.77,83.25,1.18
7857,2021-05-05,54.492,24.957,9.61,15.41,5.72,83.16,10.82
7857,2021-05-03,55.817,23.579,2.41,4.82,0.74,89.14,27.0
7858,2021-05-18,56.202,22.963,10.9,13.93,8.8,87.89,7.26
7858,2021-04-24,55.937,22.677,2.62,6.24,-0.28,75.77,0.43
7858,2021-05-03,55.42,22.352,2.8,6.3,-0.07,87.08,11.82
7858,2021-04-29,54.838,22.837,7.56,13.55,0.45,80.96,4.5
7858,2021-04-26,56.279,23.225,2.14,5.31,-0.66,83.34,1.78
7859,2021-05-07,56.257,22.293,5.24,8.56,0.42,85.68,2.46
7859,2021-04-23,55.383,25.832,2.59,5.21,0.55,86.46,2.74
7859,2021-05-16,55.432,21.37,12.66,16.51,7.4,86.69,8.65
7859,2021-05-07,54.329,23.648,5.51,8.86,1.47,85.9,4.17
7859,2021-05-02,55.962,21.914,4.88,9.06,0.73,72.26,8.65
7860,2021-04-29,54.978,24.135,7.28,13.37,0.63,80.14,1.94
7860,2021-04-06,56.32,23.547,1.06,6.34,-3.39,78.3,0.53
7860,2021-04-29,55.83,22.899,7.16,13.06,-0.28,77.42,1.48
7860,2021-05-06,54.557,25.157,6.78,9.68,3.54,80.88,3.53
7860,2021-05-09,55.145,23.856,7.38,13.1,-0.15,74.43,0.1
7861,2021-05-02,56.005,22.573,4.89,9.21,0.63,72.43,13.32
7861,2021-04-09,54.441,24.125,3.73,8.31,-2.28,74.61,0.02
7861,2021-05-01,55.276,23.586,5.2,11.83,-2.35,69.3,0.0
7861,2021-05-04,54.325,24.255,5.3,11.14,0.2,85.36,2.08
7861,2021-04-25,54.987,24.263,2.16,5.81,-0.81,78.17,0.91
7862,2021-04-26,54.606,23.544,1.57,5.4,-1.54,84.82,2.31
7862,2021-05-05,55.708,23.329,8.9,12.22,5.42,83.99,1.9
7862,2021-05-16,56.217,23.3,13.81,19.02,7.19,79.32,2.07
7862,2021-04-29,54.901,23.415,7.56,13.55,0.45,80.96,4.5
7862,2021-05-01,55.27,24.106,5.17,12.17,-2.44,69.76,0.0
7863,2021-05-01,55.462,25.79,5.24,11.55,-1.17,70.54,0.0
7863,2021-04-16,55.897,24.907,7.87,12.57,3.89,88.01,2.84
7863,2021-05-15,54.992,23.156,12.61,18.61,6.08,82.96,0.43
7863,2021-04-30,55.751,24.673,5.79,8.07,0.96,90.91,8.74
7863,2021-04-21,54.835,23.39,9.88,15.39,4.62,72.11,0.04
7864,2021-05-13,55.346,22.479,12.56,18.22,7.22,80.44,0.63
7864,2021-05-04,56.281,22.394,4.9,8.94,0.19,87.57,4.12
7864,2021-05-14,56.098,21.907,11.0,14.46,6.37,88.84,4.09
7864,2021-05-01,55.276,23.586,5.2,11.83,-2.35,69.3,0.0
7864,2021-05-03,56.003,23.648,2.41,4.82,0.74,89.14,27.0
7865,2021-04-27,55.961,22.171,2.8,6.62,-1.77,89.32,1.71
7865,2021-05-04,56.165,21.469,6.38,8.7,3.5,88.06,4.06
7865,2021-05-16,56.259,21.93,13.16,18.79,5.71,78.88,7.13
7865,2021-05-01,55.867,21.527,5.31,10.05,0.3,67.26,0.0
7865,2021-04-27,55.91,22.557,2.54,6.84,-2.62,90.0,2.02
7866,2021-04-29,55.262,23.607,6.93,12.98,-0.38,81.37,2.54
7866,2021-05-14,54.962,23.407,13.49,17.77,8.78,82.7,3.41
7866,2021-04-29,55.193,22.484,7.89,13.66,0.65,81.84,6.86
7866,2021-05-09,55.432,25.678,6.68,12.55,-1.58,71.26,0.01
7866,2021-05-06,55.296,22.31,5.38,8.05,2.02,87.84,5.1
7867,2021-04-17,55.834,24.953,9.14,15.51,5.85,89.99,1.97
7867,2021-05-16,54.835,23.39,14.41,19.28,8.31,82.9,5.41
7867,2021-05-19,55.338,22.093,11.68,16.19,7.48,81.26,0.16
7867,2021-05-11,55.42,22.352,15.92,22.57,9.9,73.79,0.0
7867,2021-04-11,54.797,23.525,8.89,17.28,1.59,82.86,0.56
7868,2021-05-03,54.741,24.742,4.1,9.03,1.19,89.24,8.35
7868,2021-04-26,56.098,21.907,1.49,3.41,-0.52,87.56,2.52
7868,2021-04-20,55.901,21.621,10.03,15.21,5.0,78.0,0.08
7868,2021-04-21,55.346,22.303,8.96,14.18,3.85,73.91,0.0
7868,2021-06-07,54.473,25.23,18.5,23.65,12.27,80.15,1.01
7869,2021-04-27,54.987,23.56,3.19,7.73,-0.95,86.91,1.25
7869,2021-04-11,55.544,25.011,7.11,14.28,0.37,92.22,0.93
7869,2021-04-16,55.432,21.37,7.08,10.91,3.76,87.76,0.85
7869,2021-05-02,54.961,24.956,5.98,10.47,-0.26,82.18,25.02
7869,2021-04-28,55.99,22.663,4.02,9.65,-3.05,71.98,0.05
7870,2021-05-15,54.06,23.782,14.2,18.9,8.49,80.4,0.74
7870,2021-05-01,55.837,22.531,4.9,11.45,-2.98,69.37,0.0
7870,2021-05-14,55.972,25.213,11.67,15.53,8.69,91.98,7.62
7870,2021-05-23,55.23,24.473,10.52,12.98,6.32,92.18,8.45
7870,2021-05-05,55.393,22.32,8.9,12.3,4.93,82.66,1.55
7871,2021-05-12,55.32,21.653,16.25,23.22,9.86,75.54,0.0
7871,2021-05-16,55.412,22.591,13.74,18.55,7.24,82.96,8.56
7871,2021-05-13,55.817,23.579,12.75,17.64,7.67,77.86,0.34
7871,2021-05-09,55.412,22.591,7.64,12.12,1.55,78.2,0.22
7871,2021-05-18,55.834,24.953,11.77,13.68,9.39,95.97,19.73
7872,2021-05-15,56.098,24.839,14.33,19.59,8.38,80.58,0.31
7872,2021-05-10,55.14,23.578,13.98,21.34,5.38,70.78,0.0
7872,2021-04-29,55.145,23.856,7.32,13.4,0.25,81.1,2.69
7872,2021-05-03,56.089,22.489,3.04,6.52,-0.06,84.35,12.69
7872,2021-05-02,55.032,25.545,6.45,10.72,0.27,81.77,21.55
7873,2021-04-30,56.248,22.263,5.2,9.43,-1.02,84.04,7.95
7873,2021-05-03,55.153,22.605,2.93,6.25,0.83,89.62,10.96
7873,2021-04-29,55.383,25.832,6.67,12.53,0.01,79.75,0.85
7873,2021-04-27,56.213,22.872,2.7,7.0,-1.49,89.85,2.24
7873,2021-04-13,55.783,24.624,4.44,6.69,1.65,90.3,6.71
7874,2021-04-30,55.972,25.213,6.16,10.22,0.58,91.46,8.64
7874,2021-04-30,54.137,23.851,10.33,15.0,4.68,82.41,0.97
7874,2021-05-13,54.06,23.782,12.1,15.28,8.69,83.09,3.37
7874,2021-04-28,55.27,24.106,5.2,11.18,-0.36,72.17,0.08
7874,2021-06-05,54.578,22.92,16.92,21.42,11.43,77.1,0.42
7875,2021-05-05,56.25,21.991,8.46,11.69,5.3,82.38,2.43
7875,2021-05-11,55.99,22.663,16.09,22.7,9.72,72.72,0.0
7875,2021-05-19,55.895,22.572,11.6,16.5,7.22,78.85,0.58
7875,2021-05-22,55.423,25.791,12.42,15.89,8.16,87.44,20.72
7875,2021-05-07,55.1,24.304,5.91,10.22,1.61,83.99,2.42
7876,2021-05-08,55.895,22.572,4.11,8.19,0.44,79.41,0.74
7876,2021-05-25,54.835,23.39,13.42,17.23,10.41,87.04,11.21
7876,2021-04-10,55.885,21.682,3.2,7.32,-1.72,81.24,1.33
7876,2021-04-17,55.224,21.52,9.07,12.79,6.13,90.72,0.83
7876,2021-04-27,54.578,22.92,2.36,7.33,-1.53,87.68,1.28
7877,2021-04-26,54.418,24.05,1.57,5.4,-1.54,84.82,2.31
7877,2021-05-07,56.202,22.963,5.37,9.5,1.4,80.31,0.39
7877,2021-05-23,54.588,23.439,11.06,13.63,8.03,88.05,5.36
7877,2021-06-08,55.774,21.359,16.76,20.99,11.58,80.2,0.57
7877,2021-05-29,55.385,25.183,11.06,14.66,7.84,85.55,0.75
7878,2021-05-03,56.165,21.469,4.51,7.26,1.73,81.49,4.7
7878,2021-05-11,54.557,25.157,14.31,21.13,7.59,71.72,0.0
7878,2021-04-18,55.972,25.213,10.51,17.42,5.48,78.89,0.08
7878,2021-05-17,55.708,23.329,14.74,19.05,11.09,80.87,7.99
7878,2021-05-14,55.153,22.605,12.87,17.46,7.95,83.52,2.41
7879,2021-05-05,55.319,22.536,8.9,12.3,4.93,82.66,1.55
7879,2021-04-29,55.817,23.579,7.04,12.82,-0.52,78.47,1.01
7879,2021-04-17,54.108,24.314,8.8,13.24,5.16,88.27,1.88
7879,2021-05-05,54.649,25.718,9.67,15.63,5.62,82.86,15.16
7879,2021-05-19,54.797,23.525,12.19,16.61,8.07,81.44,1.78
7880,2021-05-02,55.91,22.557,4.89,9.21,0.63,72.43,13.32
7880,2021-04-23,55.346,22.303,2.54,5.02,-0.32,85.41,2.34
7880,2021-05-19,56.25,21.991,11.37,16.02,7.19,80.0,0.2
7880,2021-04-21,55.754,22.878,9.3,15.17,4.14,73.22,0.03
7880,2021-04-11,56.173,23.032,5.49,12.44,-2.24,83.0,0.31
7881,2021-04-30,55.432,25.678,8.1,13.52,1.58,88.4,5.15
7881,2021-04-25,54.811,23.629,2.09,5.28,-0.83,79.77,0.91
7881,2021-04-22,56.089,22.489,3.9,7.24,1.09,84.4,2.69
7881,2021-05-19,55.001,25.469,9.78,11.69,8.17,93.54,3.35
7881,2021-05-02,54.536,23.405,5.37,10.29,1.7,84.17,26.76
7882,2021-05-05,56.279,23.225,8.88,12.52,5.43,81.02,4.62
7882,2021-04-30,55.145,23.856,8.76,13.25,1.59,85.17,2.62
7882,2021-04-26,55.364,25.18,2.39,6.95,-0.74,81.89,1.06
7882,2021-04-29,55.895,22.572,7.5,13.19,0.35,76.97,4.14
7882,2021-05-08,55.225,24.455,4.86,8.8,1.01,80.68,0.75
7883,2021-04-26,54.901,23.415,2.22,5.88,-0.7,83.67,2.35
7883,2021-04-26,54.818,25.266,2.02,6.64,-1.24,83.0,1.55
7883,2021-04-16,55.296,22.31,7.32,11.77,3.64,88.51,1.36
7883,2021-04-21,55.401,25.712,8.25,13.39,3.61,81.58,0.52
7883,2021-03-18,54.082,24.443,-1.5,2.1,-4.39,84.87,0.56
7884,2021-04-12,55.393,22.32,9.42,13.42,3.34,87.04,1.58
7884,2021-05-08,54.473,25.23,4.75,8.58,0.97,80.74,0.5
7884,2021-04-10,54.108,24.314,7.04,13.09,2.83,79.03,1.05
7884,2021-05-03,55.224,21.52,4.39,6.44,2.78,87.89,8.34
7884,2021-04-07,55.106,22.308,1.39,4.9,-2.36,83.17,1.43
7885,2021-04-21,55.731,23.872,9.32,15.53,4.69,76.61,0.23
7885,2021-04-17,54.35,24.421,8.79,13.2,5.83,93.01,2.68
7885,2021-03-31,54.797,23.525,7.07,12.9,3.52,88.57,0.35
7885,2021-04-20,55.895,22.572,10.05,14.94,4.62,77.18,0.14
7885,2021-04-08,56.281,22.394,2.72,7.51,-0.3,77.99,0.25
7886,2021-04-20,55.731,23.872,9.58,14.76,4.57,80.94,0.57
7886,2021-04-02,54.797,23.525,1.69,6.8,-3.45,85.53,0.37
7886,2021-05-12,54.741,24.742,14.43,20.56,8.13,77.78,0.02
7886,2021-04-05,56.32,23.547,2.52,5.35,-1.96,88.88,4.31
7886,2021-04-27,55.707,21.301,3.55,5.91,1.33,86.52,1.21
7887,2021-05-08,54.735,22.934,4.47,7.79,0.57,82.72,0.83
7887,2021-04-28,56.098,21.907,4.47,9.63,-1.88,70.76,0.03
7887,2021-04-28,55.346,22.479,4.69,10.53,-2.38,72.55,0.02
7887,2021-05-15,54.284,24.612,14.45,19.47,9.47,82.05,0.87
7887,2021-04-03,55.401,25.712,1.65,5.93,-1.71,85.71,0.57
7888,2021-04-27,54.996,25.347,2.76,7.91,-1.09,86.8,1.61
7888,2021-04-29,55.751,24.673,6.91,12.66,-0.47,80.0,0.63
7888,2021-04-08,54.492,24.957,1.35,5.84,-2.66,82.89,2.77
7888,2021-05-20,56.098,24.839,10.07,13.9,6.74,84.86,0.21
7888,2021-04-10,55.385,25.183,5.73,10.83,2.49,82.75,0.44
7889,2021-04-26,55.153,22.605,2.08,5.31,-0.57,84.37,2.2
7889,2021-05-15,55.296,22.31,11.56,17.81,5.66,83.97,0.52
7889,2021-05-15,55.83,22.899,12.37,18.46,5.92,79.48,0.27
7889,2021-05-25,54.758,24.984,12.46,16.75,7.3,88.91,7.3
7889,2021-05-23,55.393,22.32,10.4,13.47,5.82,86.37,5.91
7890,2021-04-25,54.607,25.067,1.65,5.6,-2.23,79.59,0.84
7890,2021-05-14,55.851,23.69,11.67,15.85,8.52,89.2,2.54
7890,2021-05-12,54.863,23.544,15.62,23.09,8.66,75.56,0.0
7890,2021-04-21,55.27,24.106,9.28,15.33,5.34,77.24,0.35
7890,2021-04-28,55.972,25.213,3.47,8.78,-1.92,77.4,0.07
7891,2021-04-19,56.25,21.991,9.79,16.04,3.67,75.89,0.0
7891,2021-05-13,55.34,21.48,12.53,17.08,8.92,80.87,0.22
7891,2021-05-15,54.717,25.681,14.4,18.48,10.35,83.99,3.39
7891,2021-04-30,55.379,22.602,6.43,9.1,-0.15,86.54,2.71
7891,2021-05-05,55.751,24.673,9.11,13.15,5.54,84.36,3.29
7892,2021-04-22,54.931,23.77,5.35,9.4,1.97,80.41,3.54
7892,2021-05-01,55.327,22.083,5.64,11.77,-1.71,67.53,0.0
7892,2021-05-11,55.667,21.225,15.03,19.66,10.62,76.67,0.0
7892,2021-05-04,54.35,24.421,5.3,11.14,0.2,85.36,2.08
7892,2021-05-28,55.962,22.286,10.7,14.53,5.65,85.85,2.11
7893,2021-05-08,54.978,24.135,4.86,8.8,1.01,80.68,0.75
7893,2021-05-08,56.126,21.862,4.53,8.17,1.47,80.94,0.72
7893,2021-04-28,55.511,22.439,4.69,10.53,-2.38,72.55,0.02
7893,2021-05-11,55.225,24.455,15.28,22.29,8.84,71.4,0.0
7893,2021-04-15,54.929,23.996,5.68,9.91,3.19,85.98,2.17
7894,2021-04-21,55.544,25.011,8.88,14.48,4.71,79.76,0.45
7894,2021-05-21,56.003,23.648,10.23,14.99,5.35,77.68,1.11
7894,2021-04-24,54.901,23.415,3.14,7.75,-0.75,73.91,0.5
7894,2021-04-11,54.194,23.821,10.57,18.4,4.14,77.86,0.34
7894,2021-04-23,56.098,24.839,2.56,4.75,0.59,87.05,3.46
7895,2021-04-28,54.811,23.629,5.49,11.7,-0.06,74.26,0.08
7895,2021-05-20,55.937,22.677,10.91,15.62,6.1,77.83,0.2
7895,2021-05-26,55.296,22.31,10.97,13.09,8.73,86.34,12.33
7895,2021-05-14,56.109,22.025,11.0,14.46,6.37,88.84,4.09
7895,2021-05-11,55.783,24.624,15.38,22.51,9.09,74.57,0.0
7896,2021-05-03,55.931,24.995,2.19,3.37,1.05,94.74,26.17
7896,2021-05-14,54.941,23.101,13.49,17.77,8.78,82.7,3.41
7896,2021-04-23,54.325,24.255,2.51,5.3,0.11,84.9,2.05
7896,2021-05-02,55.83,22.899,5.18,9.59,0.79,71.06,15.81
7896,2021-05-12,54.643,25.08,14.43,20.56,8.13,77.78,0.02
7897,2021-05-03,55.757,24.929,2.19,3.37,1.05,94.74,26.17
7897,2021-05-02,54.978,24.135,5.61,10.25,0.67,81.98,27.35
7897,2021-05-22,55.754,22.878,12.54,16.56,8.68,82.42,7.01
7897,2021-05-06,56.165,21.469,5.35,5.93,4.77,91.38,8.42
7897,2021-04-22,54.441,24.125,4.95,9.61,1.95,81.88,2.49
7898,2021-05-02,54.578,22.92,5.37,10.29,1.7,84.17,26.76
7898,2021-05-18,54.838,22.837,13.4,17.26,10.07,80.24,0.29
7898,2021-05-06,54.544,25.503,6.67,9.38,3.54,81.59,4.68
7898,2021-05-24,55.23,24.473,11.76,17.43,5.08,73.49,0.12
7898,2021-05-11,55.317,22.294,15.92,22.57,9.9,73.79,0.0
7899,2021-05-04,55.262,23.607,3.97,8.03,-1.01,88.37,2.63
7899,2021-04-30,54.863,23.544,8.76,13.25,1.59,85.17,2.62
7899,2021-04-15,55.929,22.441,5.27,9.76,1.1,76.69,0.3
7899,2021-04-29,55.432,21.37,7.6,11.53,2.6,82.6,7.6
7899,2021-04-30,54.99,25.152,9.18,13.99,1.35,84.94,2.31
7900,2021-05-10,55.751,24.673,13.54,20.84,5.54,72.18,0.0
7900,2021-05-29,54.931,23.77,11.01,14.5,7.11,84.69,0.75
7900,2021-05-31,55.486,25.973,11.32,16.64,3.85,68.3,0.09
7900,2021-05-11,54.06,23.782,15.24,22.43,8.14,71.16,0.0
7900,2021-05-28,54.557,25.157,12.33,16.65,7.79,83.06,2.59
7901,2021-04-04,54.606,23.544,2.05,7.32,-2.6,76.93,0.05
7901,2021-05-12,55.319,22.536,15.87,23.27,9.21,75.98,0.0
7901,2021-04-26,54.615,25.123,1.34,5.32,-1.99,85.42,1.86
7901,2021-05-07,55.544,25.011,5.97,11.31,1.81,82.73,1.63
7901,2021-05-07,54.329,23.895,5.51,8.86,1.47,85.9,4.17
7902,2021-04-28,54.878,25.506,5.0,10.26,0.98,76.91,0.32
7902,2021-04-19,55.225,24.455,9.57,15.96,4.61,80.45,0.03
7902,2021-04-09,54.643,25.08,3.31,7.9,-2.73,75.67,0.02
7902,2021-05-13,55.751,24.673,12.67,17.14,8.04,78.77,0.36
7902,2021-04-27,55.34,21.48,3.55,5.91,1.33,86.52,1.21
7903,2021-05-03,54.941,23.101,2.84,6.06,0.66,90.34,12.35
7903,2021-05-08,55.783,24.624,4.08,8.35,-0.11,78.05,0.44
7903,2021-05-06,54.473,25.23,6.78,9.68,3.54,80.88,3.53
7903,2021-05-11,55.823,23.892,15.82,22.93,9.54,72.41,0.0
7903,2021-05-03,54.094,24.145,3.85,6.67,1.06,87.63,6.59
7904,2021-04-18,55.792,22.462,11.2,18.09,5.98,79.21,0.08
