sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
MYCO_709,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02MH)",Lithuania,Europe,2020-11-18,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""DA0D7E844E9679C34B15242824D44671"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_709,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02MH)",Lithuania,Europe,2020-11-18,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""DA0D7E844E9679C34B15242824D44671"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_710,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02QE)",Lithuania,Europe,2020-11-03,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""B8E81E50F8BC8E688F51FD18A3DF6B5F"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_710,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02QE)",Lithuania,Europe,2020-11-03,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""B8E81E50F8BC8E688F51FD18A3DF6B5F"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_711,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02MH)",Lithuania,Europe,2020-11-18,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""0465BC1ECF08F1295D3D9E28FA6A5E82"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_711,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A02MH)",Lithuania,Europe,2020-11-18,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.05, ""original_id"": ""0465BC1ECF08F1295D3D9E28FA6A5E82"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_712,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Bovine fresh meat,Lithuania,Europe,2020-11-04,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.008, ""original_id"": ""0355446642D26EAF1CD7F8DB9BEC6CDC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_712,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Bovine fresh meat,Lithuania,Europe,2020-11-04,2020.0,Aflatoxin M1,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E101A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.008, ""original_id"": ""0355446642D26EAF1CD7F8DB9BEC6CDC"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_713,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D821F78CD0BB04744B0EE0D2FDFAE64B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_713,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D821F78CD0BB04744B0EE0D2FDFAE64B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_713,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""D821F78CD0BB04744B0EE0D2FDFAE64B"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_714,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1CB2F363EDDA543A10DDF450B4E2D675"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_714,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1CB2F363EDDA543A10DDF450B4E2D675"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_714,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1CB2F363EDDA543A10DDF450B4E2D675"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_715,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F6E2D28163756C3926C350A64ED6D0DD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_715,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F6E2D28163756C3926C350A64ED6D0DD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_715,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""F6E2D28163756C3926C350A64ED6D0DD"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_716,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""4ABC81667C9FD7A8D23E5007BBF2765D"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_716,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""4ABC81667C9FD7A8D23E5007BBF2765D"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_716,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-30,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""4ABC81667C9FD7A8D23E5007BBF2765D"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_717,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BDA8DFDD67A1AD028042096F53916E4E"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_717,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BDA8DFDD67A1AD028042096F53916E4E"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_717,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""BDA8DFDD67A1AD028042096F53916E4E"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_718,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""142375A5A74393D7F4A3AF259747F005"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_718,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""142375A5A74393D7F4A3AF259747F005"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_718,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-19,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""142375A5A74393D7F4A3AF259747F005"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_719,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B9C2065E9252DB966B7FB485275DA861"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_719,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B9C2065E9252DB966B7FB485275DA861"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_719,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""B9C2065E9252DB966B7FB485275DA861"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_720,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""81FC6576C297F865C5EED3398EF00D77"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_720,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""81FC6576C297F865C5EED3398EF00D77"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_720,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-18,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""81FC6576C297F865C5EED3398EF00D77"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_721,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""567EE6C44A2C5532EF5ABDE934C4DAD4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_721,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""567EE6C44A2C5532EF5ABDE934C4DAD4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_721,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-25,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""567EE6C44A2C5532EF5ABDE934C4DAD4"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_722,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""59B42F01A99F97B2FB2E6A8BA8796981"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_722,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""59B42F01A99F97B2FB2E6A8BA8796981"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_722,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""59B42F01A99F97B2FB2E6A8BA8796981"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_723,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-04,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8C2EA1AADD9AF471F755BF4AC1869184"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_723,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-04,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8C2EA1AADD9AF471F755BF4AC1869184"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_723,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-04,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""8C2EA1AADD9AF471F755BF4AC1869184"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_724,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1C73170BAD54B0BF252C1D12336F0ED2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_724,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1C73170BAD54B0BF252C1D12336F0ED2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_724,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Pistachio nut,Lithuania,Europe,2020-11-29,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""1C73170BAD54B0BF252C1D12336F0ED2"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_725,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6D05690EDBFD94BB2209F02FEA275058"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_725,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6D05690EDBFD94BB2209F02FEA275058"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_725,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-05,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Point de vente au d\u00e9tail"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""6D05690EDBFD94BB2209F02FEA275058"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_726,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF6728B8E016B75EF04E7568B69B6D38"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_726,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF6728B8E016B75EF04E7568B69B6D38"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_726,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Hazelnuts,Lithuania,Europe,2020-11-06,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""Importation"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""EF6728B8E016B75EF04E7568B69B6D38"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_727,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""AB1FAB66E019C0F75F83ED7D10998155"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_727,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus parasiticus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""AB1FAB66E019C0F75F83ED7D10998155"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_727,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Tree nuts,Lithuania,Europe,2020-11-12,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus nomius,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""AB1FAB66E019C0F75F83ED7D10998155"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
MYCO_728,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Dried vine fruits (raisins),Lithuania,Europe,2020-11-11,2020.0,Aflatoxins,,µg/kg,,False,Aspergillus flavus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 2.6, ""original_id"": ""497ACB713B57CA2FE1373B9420CBF2C1"", ""source_file"": ""OCC_CHEMMON2021_LT_2020.CSV""}"
